Mod:Item:MetaData, Localized Name
harvestcraft:kohlundpinkelitem, Kohl und Pinkel
harvestcraft:beetburgeritem, Beet Burger
harvestcraft:anchovypepperonipizzaitem, Anchovy Pepperoni Pizza
harvestcraft:spaghettidinneritem, Spaghetti Dinner
harvestcraft:gumboitem, Gumbo
harvestcraft:jambalayaitem, Jambalaya
harvestcraft:supremepizzaitem, Supreme Pizza
harvestcraft:bbqplatteritem, BBQ Platter
harvestcraft:chickenandwafflesitem, Chicken and Waffles
harvestcraft:gourmetporkburgeritem, Gourmet Pork Burger
harvestcraft:bbqchickenbiscuititem, BBQ Chicken Biscuit
harvestcraft:delightedmealitem, Delighted Meal
harvestcraft:heartybreakfastitem, Hearty Breakfast
harvestcraft:mcpamitem, McPam
harvestcraft:deluxenachoesitem, Deluxe Nachos
harvestcraft:gourmetmuttonburgeritem, Gourmet Mutton Burger
harvestcraft:netherstartoastitem, Nether Star on Toast
harvestcraft:paradiseburgeritem, Paradise Burger
harvestcraft:chimichangaitem, Chimichanga
harvestcraft:salisburysteakitem, Salisbury Steak
harvestcraft:ploughmanslunchitem, Ploughman's Lunch
harvestcraft:cornedbeefhashitem, Corned Beef Hash
harvestcraft:bentoboxitem, Bento Box
harvestcraft:friedfeastitem, Fried Feast
harvestcraft:timpanoitem, Timpano
harvestcraft:deluxechickencurryitem, Deluxe Chicken Curry
harvestcraft:weekendpicnicitem, Weekend Picnic
harvestcraft:gourmetbeefburgeritem, Gourmet Beef Burger
harvestcraft:southernstylebreakfastitem, Southern Style Breakfast
harvestcraft:meatfeastpizzaitem, Meat Feast Pizza
harvestcraft:thankfuldinneritem, Thankful Dinner
harvestcraft:koreandinneritem, Korean Dinner
harvestcraft:gourmetvenisonburgeritem, Gourmet Venison Burger
harvestcraft:minerstewitem, Miner's Stew
harvestcraft:cornedbeefbreakfastitem, Corned Beef Breakfast
harvestcraft:queenbeeitem, Queen Bee
harvestcraft:grubitem, Bee Grub
harvestcraft:cookedgrubitem, Cooked Grub
harvestcraft:honeycombitem, Honeycomb
harvestcraft:honeyitem, Honey
harvestcraft:waxcombitem, Waxcomb
harvestcraft:royaljellyitem, Royal Jelly
harvestcraft:beeswaxitem, Pressed Wax
harvestcraft:fruitbaititem, Fruit Bait
harvestcraft:grainbaititem, Grain Bait
harvestcraft:veggiebaititem, Veggie Bait
harvestcraft:fishtrapbaititem, Fish Trap Bait
harvestcraft:cuttingboarditem, Cutting Board
harvestcraft:potitem, Pot
harvestcraft:skilletitem, Skillet
harvestcraft:saucepanitem, Saucepan
harvestcraft:bakewareitem, Bakeware
harvestcraft:mortarandpestleitem, Mortar and Pestle
harvestcraft:mixingbowlitem, Mixing Bowl
harvestcraft:juiceritem, Juicer
harvestcraft:anchovyrawitem, Raw Anchovy
harvestcraft:bassrawitem, Raw Bass
harvestcraft:carprawitem, Raw Carp
harvestcraft:catfishrawitem, Raw Catfish
harvestcraft:charrrawitem, Raw Charr
harvestcraft:clamrawitem, Raw Clam
harvestcraft:crabrawitem, Raw Crab
harvestcraft:crayfishrawitem, Raw Crayfish
harvestcraft:eelrawitem, Raw Eel
harvestcraft:frograwitem, Raw Frog
harvestcraft:grouperrawitem, Raw Grouper
harvestcraft:herringrawitem, Raw Herring
harvestcraft:jellyfishrawitem, Raw Jellyfish
harvestcraft:mudfishrawitem, Raw Mudfish
harvestcraft:octopusrawitem, Raw Octopus
harvestcraft:perchrawitem, Raw Perch
harvestcraft:scalloprawitem, Raw Scallop
harvestcraft:shrimprawitem, Raw Shrimp
harvestcraft:snailrawitem, Raw Snail
harvestcraft:snapperrawitem, Raw Snapper
harvestcraft:tilapiarawitem, Raw Tilapia
harvestcraft:troutrawitem, Raw Trout
harvestcraft:tunarawitem, Raw Tuna
harvestcraft:turtlerawitem, Raw Turtle
harvestcraft:walleyerawitem, Raw Walleye
harvestcraft:greenheartfishitem, Green Heart Fish
harvestcraft:sardinerawitem, Raw Sardine
harvestcraft:musselrawitem, Raw Mussel
harvestcraft:rawtofishitem, Raw Tofish
harvestcraft:oysterrawitem, Raw Oyster
harvestcraft:hardenedleatheritem, Hardened Leather
harvestcraft:hardenedleatherhelmitem, Hardened Leather Helm
harvestcraft:hardenedleatherchestitem, Hardened Leather Chest
harvestcraft:hardenedleatherleggingsitem, Hardened Leather Leggings
harvestcraft:hardenedleatherbootsitem, Hardened Leather Boots
harvestcraft:harvestpumpkinitem, Pumpkin
minecraft:cod, Raw Fish
minecraft:cooked_cod, Cooked Fish
minecraft:salmon, Raw Salmon
minecraft:cooked_salmon, Cooked Salmon
minecraft:clownfish, Clownfish
minecraft:pufferfish, Pufferfish
base:wrench, Wrench
theoneprobe:probe, The One Probe
theoneprobe:creativeprobe, The Creative Probe
theoneprobe:probenote, The One Probe Read Me
theoneprobe:diamond_helmet_probe:0, Diamond Helmet with Probe
theoneprobe:gold_helmet_probe:0, Gold Helmet with Probe
theoneprobe:iron_helmet_probe:0, Iron Helmet with Probe
contenttweaker:baltika9, Балтика 9
contenttweaker:budweiser, Budweiser
contenttweaker:freaky_block:0, Freaky Block
contenttweaker:infinite_purified_water_bottle, Infinite Purified Water Bottle
contenttweaker:lost_teleporter, Lost Teleporter
contenttweaker:solar_asteroid_belt_aluminium_ore:0, tile.contenttweaker.solar_asteroid_belt_aluminium_ore.name
contenttweaker:solar_asteroid_belt_asbestos_ore:0, tile.contenttweaker.solar_asteroid_belt_asbestos_ore.name
contenttweaker:solar_asteroid_belt_australium_ore:0, tile.contenttweaker.solar_asteroid_belt_australium_ore.name
contenttweaker:solar_asteroid_belt_beryllium_ore:0, tile.contenttweaker.solar_asteroid_belt_beryllium_ore.name
contenttweaker:solar_asteroid_belt_borax_ore:0, tile.contenttweaker.solar_asteroid_belt_borax_ore.name
contenttweaker:solar_asteroid_belt_cinnebar_ore:0, tile.contenttweaker.solar_asteroid_belt_cinnebar_ore.name
contenttweaker:solar_asteroid_belt_cluster_aluminium_ore:0, tile.contenttweaker.solar_asteroid_belt_cluster_aluminium_ore.name
contenttweaker:solar_asteroid_belt_cluster_copper_ore:0, tile.contenttweaker.solar_asteroid_belt_cluster_copper_ore.name
contenttweaker:solar_asteroid_belt_cluster_iron_ore:0, tile.contenttweaker.solar_asteroid_belt_cluster_iron_ore.name
contenttweaker:solar_asteroid_belt_cluster_titan_ore:0, tile.contenttweaker.solar_asteroid_belt_cluster_titan_ore.name
contenttweaker:solar_asteroid_belt_coal_ore:0, tile.contenttweaker.solar_asteroid_belt_coal_ore.name
contenttweaker:solar_asteroid_belt_cobalt_ore:0, tile.contenttweaker.solar_asteroid_belt_cobalt_ore.name
contenttweaker:solar_asteroid_belt_coltan_ore:0, tile.contenttweaker.solar_asteroid_belt_coltan_ore.name
contenttweaker:solar_asteroid_belt_copper_ore:0, tile.contenttweaker.solar_asteroid_belt_copper_ore.name
contenttweaker:solar_asteroid_belt_diamond_ore:0, tile.contenttweaker.solar_asteroid_belt_diamond_ore.name
contenttweaker:solar_asteroid_belt_fluorite_ore:0, tile.contenttweaker.solar_asteroid_belt_fluorite_ore.name
contenttweaker:solar_asteroid_belt_gold_ore:0, tile.contenttweaker.solar_asteroid_belt_gold_ore.name
contenttweaker:solar_asteroid_belt_iron_ore:0, tile.contenttweaker.solar_asteroid_belt_iron_ore.name
contenttweaker:solar_asteroid_belt_lapis_ore:0, tile.contenttweaker.solar_asteroid_belt_lapis_ore.name
contenttweaker:solar_asteroid_belt_lead_ore:0, tile.contenttweaker.solar_asteroid_belt_lead_ore.name
contenttweaker:solar_asteroid_belt_lignite_ore:0, tile.contenttweaker.solar_asteroid_belt_lignite_ore.name
contenttweaker:solar_asteroid_belt_lithium_ore:0, tile.contenttweaker.solar_asteroid_belt_lithium_ore.name
contenttweaker:solar_asteroid_belt_neodynium_ore:0, tile.contenttweaker.solar_asteroid_belt_neodynium_ore.name
contenttweaker:solar_asteroid_belt_nether_coal_ore:0, tile.contenttweaker.solar_asteroid_belt_nether_coal_ore.name
contenttweaker:solar_asteroid_belt_nitan_ore:0, tile.contenttweaker.solar_asteroid_belt_nitan_ore.name
contenttweaker:solar_asteroid_belt_niter_ore:0, tile.contenttweaker.solar_asteroid_belt_niter_ore.name
contenttweaker:solar_asteroid_belt_plutonium_ore:0, tile.contenttweaker.solar_asteroid_belt_plutonium_ore.name
contenttweaker:solar_asteroid_belt_rare_ore:0, tile.contenttweaker.solar_asteroid_belt_rare_ore.name
contenttweaker:solar_asteroid_belt_red_phosphorus_ore:0, tile.contenttweaker.solar_asteroid_belt_red_phosphorus_ore.name
contenttweaker:solar_asteroid_belt_redstone_ore:0, tile.contenttweaker.solar_asteroid_belt_redstone_ore.name
contenttweaker:solar_asteroid_belt_reiium_ore:0, tile.contenttweaker.solar_asteroid_belt_reiium_ore.name
contenttweaker:solar_asteroid_belt_schrabidium_ore:0, tile.contenttweaker.solar_asteroid_belt_schrabidium_ore.name
contenttweaker:solar_asteroid_belt_smoldering_ore:0, tile.contenttweaker.solar_asteroid_belt_smoldering_ore.name
contenttweaker:solar_asteroid_belt_starmetal_ore:0, tile.contenttweaker.solar_asteroid_belt_starmetal_ore.name
contenttweaker:solar_asteroid_belt_sulfur_ore:0, tile.contenttweaker.solar_asteroid_belt_sulfur_ore.name
contenttweaker:solar_asteroid_belt_thoruim_ore:0, tile.contenttweaker.solar_asteroid_belt_thoruim_ore.name
contenttweaker:solar_asteroid_belt_trinitite_ore:0, tile.contenttweaker.solar_asteroid_belt_trinitite_ore.name
contenttweaker:solar_asteroid_belt_titan_ore:0, tile.contenttweaker.solar_asteroid_belt_titan_ore.name
contenttweaker:solar_asteroid_belt_trixite_ore:0, tile.contenttweaker.solar_asteroid_belt_trixite_ore.name
contenttweaker:solar_asteroid_belt_tungsten_ore:0, tile.contenttweaker.solar_asteroid_belt_tungsten_ore.name
contenttweaker:solar_asteroid_belt_brightblende_ore:0, tile.contenttweaker.solar_asteroid_belt_brightblende_ore.name
contenttweaker:solar_asteroid_belt_uranium_ore:0, tile.contenttweaker.solar_asteroid_belt_uranium_ore.name
contenttweaker:solar_asteroid_belt_uranium_scorched_ore:0, tile.contenttweaker.solar_asteroid_belt_uranium_scorched_ore.name
contenttweaker:solar_asteroid_belt_verticium_ore:0, tile.contenttweaker.solar_asteroid_belt_verticium_ore.name
contenttweaker:solar_asteroid_belt_weidanium_ore:0, tile.contenttweaker.solar_asteroid_belt_weidanium_ore.name
contenttweaker:solar_asteroid_belt_zirconium_ore:0, tile.contenttweaker.solar_asteroid_belt_zirconium_ore.name
contenttweaker:solar_callisto_aluminium_ore:0, tile.contenttweaker.solar_callisto_aluminium_ore.name
contenttweaker:solar_callisto_asbestos_ore:0, tile.contenttweaker.solar_callisto_asbestos_ore.name
contenttweaker:solar_callisto_australium_ore:0, tile.contenttweaker.solar_callisto_australium_ore.name
contenttweaker:solar_callisto_beryllium_ore:0, tile.contenttweaker.solar_callisto_beryllium_ore.name
contenttweaker:solar_callisto_borax_ore:0, tile.contenttweaker.solar_callisto_borax_ore.name
contenttweaker:solar_callisto_cinnebar_ore:0, tile.contenttweaker.solar_callisto_cinnebar_ore.name
contenttweaker:solar_callisto_cluster_aluminium_ore:0, tile.contenttweaker.solar_callisto_cluster_aluminium_ore.name
contenttweaker:solar_callisto_cluster_copper_ore:0, tile.contenttweaker.solar_callisto_cluster_copper_ore.name
contenttweaker:solar_callisto_cluster_iron_ore:0, tile.contenttweaker.solar_callisto_cluster_iron_ore.name
contenttweaker:solar_callisto_cluster_titan_ore:0, tile.contenttweaker.solar_callisto_cluster_titan_ore.name
contenttweaker:solar_callisto_coal_ore:0, tile.contenttweaker.solar_callisto_coal_ore.name
contenttweaker:solar_callisto_cobalt_ore:0, tile.contenttweaker.solar_callisto_cobalt_ore.name
contenttweaker:solar_callisto_coltan_ore:0, tile.contenttweaker.solar_callisto_coltan_ore.name
contenttweaker:solar_callisto_copper_ore:0, tile.contenttweaker.solar_callisto_copper_ore.name
contenttweaker:solar_callisto_diamond_ore:0, tile.contenttweaker.solar_callisto_diamond_ore.name
contenttweaker:solar_callisto_fluorite_ore:0, tile.contenttweaker.solar_callisto_fluorite_ore.name
contenttweaker:solar_callisto_gold_ore:0, tile.contenttweaker.solar_callisto_gold_ore.name
contenttweaker:solar_callisto_iron_ore:0, tile.contenttweaker.solar_callisto_iron_ore.name
contenttweaker:solar_callisto_lapis_ore:0, tile.contenttweaker.solar_callisto_lapis_ore.name
contenttweaker:solar_callisto_lead_ore:0, tile.contenttweaker.solar_callisto_lead_ore.name
contenttweaker:solar_callisto_lignite_ore:0, tile.contenttweaker.solar_callisto_lignite_ore.name
contenttweaker:solar_callisto_lithium_ore:0, tile.contenttweaker.solar_callisto_lithium_ore.name
contenttweaker:solar_callisto_neodynium_ore:0, tile.contenttweaker.solar_callisto_neodynium_ore.name
contenttweaker:solar_callisto_nether_coal_ore:0, tile.contenttweaker.solar_callisto_nether_coal_ore.name
contenttweaker:solar_callisto_nitan_ore:0, tile.contenttweaker.solar_callisto_nitan_ore.name
contenttweaker:solar_callisto_niter_ore:0, tile.contenttweaker.solar_callisto_niter_ore.name
contenttweaker:solar_callisto_plutonium_ore:0, tile.contenttweaker.solar_callisto_plutonium_ore.name
contenttweaker:solar_callisto_rare_ore:0, tile.contenttweaker.solar_callisto_rare_ore.name
contenttweaker:solar_callisto_red_phosphorus_ore:0, tile.contenttweaker.solar_callisto_red_phosphorus_ore.name
contenttweaker:solar_callisto_redstone_ore:0, tile.contenttweaker.solar_callisto_redstone_ore.name
contenttweaker:solar_callisto_reiium_ore:0, tile.contenttweaker.solar_callisto_reiium_ore.name
contenttweaker:solar_callisto_schrabidium_ore:0, tile.contenttweaker.solar_callisto_schrabidium_ore.name
contenttweaker:solar_callisto_smoldering_ore:0, tile.contenttweaker.solar_callisto_smoldering_ore.name
contenttweaker:solar_callisto_starmetal_ore:0, tile.contenttweaker.solar_callisto_starmetal_ore.name
contenttweaker:solar_callisto_sulfur_ore:0, tile.contenttweaker.solar_callisto_sulfur_ore.name
contenttweaker:solar_callisto_thoruim_ore:0, tile.contenttweaker.solar_callisto_thoruim_ore.name
contenttweaker:solar_callisto_trinitite_ore:0, tile.contenttweaker.solar_callisto_trinitite_ore.name
contenttweaker:solar_callisto_titan_ore:0, tile.contenttweaker.solar_callisto_titan_ore.name
contenttweaker:solar_callisto_trixite_ore:0, tile.contenttweaker.solar_callisto_trixite_ore.name
contenttweaker:solar_callisto_tungsten_ore:0, tile.contenttweaker.solar_callisto_tungsten_ore.name
contenttweaker:solar_callisto_brightblende_ore:0, tile.contenttweaker.solar_callisto_brightblende_ore.name
contenttweaker:solar_callisto_uranium_ore:0, tile.contenttweaker.solar_callisto_uranium_ore.name
contenttweaker:solar_callisto_uranium_scorched_ore:0, tile.contenttweaker.solar_callisto_uranium_scorched_ore.name
contenttweaker:solar_callisto_verticium_ore:0, tile.contenttweaker.solar_callisto_verticium_ore.name
contenttweaker:solar_callisto_weidanium_ore:0, tile.contenttweaker.solar_callisto_weidanium_ore.name
contenttweaker:solar_callisto_zirconium_ore:0, tile.contenttweaker.solar_callisto_zirconium_ore.name
contenttweaker:solar_ceres_aluminium_ore:0, tile.contenttweaker.solar_ceres_aluminium_ore.name
contenttweaker:solar_ceres_asbestos_ore:0, tile.contenttweaker.solar_ceres_asbestos_ore.name
contenttweaker:solar_ceres_australium_ore:0, tile.contenttweaker.solar_ceres_australium_ore.name
contenttweaker:solar_ceres_beryllium_ore:0, tile.contenttweaker.solar_ceres_beryllium_ore.name
contenttweaker:solar_ceres_borax_ore:0, tile.contenttweaker.solar_ceres_borax_ore.name
contenttweaker:solar_ceres_cinnebar_ore:0, tile.contenttweaker.solar_ceres_cinnebar_ore.name
contenttweaker:solar_ceres_cluster_aluminium_ore:0, tile.contenttweaker.solar_ceres_cluster_aluminium_ore.name
contenttweaker:solar_ceres_cluster_copper_ore:0, tile.contenttweaker.solar_ceres_cluster_copper_ore.name
contenttweaker:solar_ceres_cluster_iron_ore:0, tile.contenttweaker.solar_ceres_cluster_iron_ore.name
contenttweaker:solar_ceres_cluster_titan_ore:0, tile.contenttweaker.solar_ceres_cluster_titan_ore.name
contenttweaker:solar_ceres_coal_ore:0, tile.contenttweaker.solar_ceres_coal_ore.name
contenttweaker:solar_ceres_cobalt_ore:0, tile.contenttweaker.solar_ceres_cobalt_ore.name
contenttweaker:solar_ceres_coltan_ore:0, tile.contenttweaker.solar_ceres_coltan_ore.name
contenttweaker:solar_ceres_copper_ore:0, tile.contenttweaker.solar_ceres_copper_ore.name
contenttweaker:solar_ceres_diamond_ore:0, tile.contenttweaker.solar_ceres_diamond_ore.name
contenttweaker:solar_ceres_fluorite_ore:0, tile.contenttweaker.solar_ceres_fluorite_ore.name
contenttweaker:solar_ceres_gold_ore:0, tile.contenttweaker.solar_ceres_gold_ore.name
contenttweaker:solar_ceres_iron_ore:0, tile.contenttweaker.solar_ceres_iron_ore.name
contenttweaker:solar_ceres_lapis_ore:0, tile.contenttweaker.solar_ceres_lapis_ore.name
contenttweaker:solar_ceres_lead_ore:0, tile.contenttweaker.solar_ceres_lead_ore.name
contenttweaker:solar_ceres_lignite_ore:0, tile.contenttweaker.solar_ceres_lignite_ore.name
contenttweaker:solar_ceres_lithium_ore:0, tile.contenttweaker.solar_ceres_lithium_ore.name
contenttweaker:solar_ceres_neodynium_ore:0, tile.contenttweaker.solar_ceres_neodynium_ore.name
contenttweaker:solar_ceres_nether_coal_ore:0, tile.contenttweaker.solar_ceres_nether_coal_ore.name
contenttweaker:solar_ceres_nitan_ore:0, tile.contenttweaker.solar_ceres_nitan_ore.name
contenttweaker:solar_ceres_niter_ore:0, tile.contenttweaker.solar_ceres_niter_ore.name
contenttweaker:solar_ceres_plutonium_ore:0, tile.contenttweaker.solar_ceres_plutonium_ore.name
contenttweaker:solar_ceres_rare_ore:0, tile.contenttweaker.solar_ceres_rare_ore.name
contenttweaker:solar_ceres_red_phosphorus_ore:0, tile.contenttweaker.solar_ceres_red_phosphorus_ore.name
contenttweaker:solar_ceres_redstone_ore:0, tile.contenttweaker.solar_ceres_redstone_ore.name
contenttweaker:solar_ceres_reiium_ore:0, tile.contenttweaker.solar_ceres_reiium_ore.name
contenttweaker:solar_ceres_schrabidium_ore:0, tile.contenttweaker.solar_ceres_schrabidium_ore.name
contenttweaker:solar_ceres_smoldering_ore:0, tile.contenttweaker.solar_ceres_smoldering_ore.name
contenttweaker:solar_ceres_starmetal_ore:0, tile.contenttweaker.solar_ceres_starmetal_ore.name
contenttweaker:solar_ceres_sulfur_ore:0, tile.contenttweaker.solar_ceres_sulfur_ore.name
contenttweaker:solar_ceres_thoruim_ore:0, tile.contenttweaker.solar_ceres_thoruim_ore.name
contenttweaker:solar_ceres_trinitite_ore:0, tile.contenttweaker.solar_ceres_trinitite_ore.name
contenttweaker:solar_ceres_titan_ore:0, tile.contenttweaker.solar_ceres_titan_ore.name
contenttweaker:solar_ceres_trixite_ore:0, tile.contenttweaker.solar_ceres_trixite_ore.name
contenttweaker:solar_ceres_tungsten_ore:0, tile.contenttweaker.solar_ceres_tungsten_ore.name
contenttweaker:solar_ceres_brightblende_ore:0, tile.contenttweaker.solar_ceres_brightblende_ore.name
contenttweaker:solar_ceres_uranium_ore:0, tile.contenttweaker.solar_ceres_uranium_ore.name
contenttweaker:solar_ceres_uranium_scorched_ore:0, tile.contenttweaker.solar_ceres_uranium_scorched_ore.name
contenttweaker:solar_ceres_verticium_ore:0, tile.contenttweaker.solar_ceres_verticium_ore.name
contenttweaker:solar_ceres_weidanium_ore:0, tile.contenttweaker.solar_ceres_weidanium_ore.name
contenttweaker:solar_ceres_zirconium_ore:0, tile.contenttweaker.solar_ceres_zirconium_ore.name
contenttweaker:solar_enceladus_aluminium_ore:0, tile.contenttweaker.solar_enceladus_aluminium_ore.name
contenttweaker:solar_enceladus_asbestos_ore:0, tile.contenttweaker.solar_enceladus_asbestos_ore.name
contenttweaker:solar_enceladus_australium_ore:0, tile.contenttweaker.solar_enceladus_australium_ore.name
contenttweaker:solar_enceladus_beryllium_ore:0, tile.contenttweaker.solar_enceladus_beryllium_ore.name
contenttweaker:solar_enceladus_borax_ore:0, tile.contenttweaker.solar_enceladus_borax_ore.name
contenttweaker:solar_enceladus_cinnebar_ore:0, tile.contenttweaker.solar_enceladus_cinnebar_ore.name
contenttweaker:solar_enceladus_cluster_aluminium_ore:0, tile.contenttweaker.solar_enceladus_cluster_aluminium_ore.name
contenttweaker:solar_enceladus_cluster_copper_ore:0, tile.contenttweaker.solar_enceladus_cluster_copper_ore.name
contenttweaker:solar_enceladus_cluster_iron_ore:0, tile.contenttweaker.solar_enceladus_cluster_iron_ore.name
contenttweaker:solar_enceladus_cluster_titan_ore:0, tile.contenttweaker.solar_enceladus_cluster_titan_ore.name
contenttweaker:solar_enceladus_coal_ore:0, tile.contenttweaker.solar_enceladus_coal_ore.name
contenttweaker:solar_enceladus_cobalt_ore:0, tile.contenttweaker.solar_enceladus_cobalt_ore.name
